,Prediction
23103,4692796.408999279
23104,3298836.3657757114
23105,4779466.593257892
23106,4614058.729135075
23107,4575881.270669795
23108,4664608.963723067
23109,4773404.796740814
23110,4646301.226791758
23111,4798217.029808606
23112,5783289.197833052
23113,4643101.2334093405
23114,4702308.905786533
23115,3929303.1728023924
23116,3599038.830441045
23117,3874930.4795104396
23118,3879186.365731262
23119,4115971.7497923393
23120,3676964.8328152816
23121,4319383.1799416095
23122,4488139.744333667
23123,4909369.858120094
23124,5770584.899393793
23125,4962898.873258339
23126,3957859.2140579927
23127,4708779.3496224275
23128,4014951.986729007
23129,5081466.620592475
23130,4632008.764695854
23131,3325908.7313403585
23132,4191246.797379073
23133,3648221.907988121
23134,4205438.68937636
23135,3853385.2369087487
23136,4385625.424520756
23137,4035035.6576170027
23138,3660202.92055082
23139,4631550.544602173
23140,4016170.8073874675
23141,4664275.358933634
23142,3631910.8482363448
23143,4164178.7484803936
23144,4261843.715893613
23145,5001759.252039874
23146,4740236.048160506
23147,5181161.40438716
23148,4677500.682283375
23149,4029149.083403968
23150,4776575.739067737
23151,4537878.795228957
23152,3576823.5441493704
23153,4215457.323646869
23154,3953645.8271857006
23155,4966082.183960054
23156,4305722.667749942
23157,3713186.759287749
23158,3850794.8111085882
23159,5360942.879356483
23160,4893727.522711983
23161,3814878.7077269433
23162,3944515.234471443
23163,4252140.412491546
23164,3960817.6185940383
23165,4689181.526310484
23166,4845611.591605719
23167,5112344.889645528
23168,5036007.429426769
23169,3905550.1862734724
23170,4439261.518895423
23171,5641431.894211888
23172,3979635.3582229675
23173,4198621.4164559115
23174,5283664.03561076
23175,4004844.785802561
23176,4333526.373762189
23177,4380901.771086709
23178,4260681.386348561
23179,3620645.357994711
23180,4273575.116031897
23181,5142519.0546801975
23182,4994104.123295505
23183,4750813.37304704
23184,4688714.918698743
23185,3850750.158573517
23186,4019856.7491234695
23187,5143167.666296526
23188,4592123.90855448
23189,4399294.483359801
23190,4616895.202548489
23191,5305993.947163247
23192,4331228.169825174
23193,4677538.023635178
23194,3664583.967348438
23195,4586665.216172658
23196,4352712.881335036
23197,4247661.799975903
23198,5281501.644763707
23199,4770672.924443372
23200,4171194.8227217863
23201,3486127.0083316704
23202,5083733.740189139
23203,4667069.724781642
23204,3646155.0834426396
23205,3605537.963776958
23206,5007680.875151396
23207,3262889.5565486336
23208,3887102.346067254
23209,4528412.293331267
23210,3882386.043087974
23211,4592990.409556193
23212,3433086.1487250132
23213,4106779.624627712
23214,3535311.532816219
23215,5476525.027484699
23216,3398656.3759287773
23217,4169337.0717538134
23218,3635089.087193387
23219,4266720.697580253
23220,3186055.400057144
23221,4184446.03474917
23222,5019028.290387247
23223,4768062.971858195
23224,3262278.324177998
23225,5041206.285955927
23226,3838998.5953776394
23227,5420693.343371236
23228,4448678.678493818
23229,5083797.050321203
23230,4627110.411104933
23231,3658787.7638788586
23232,5086518.802268901
23233,3909517.0627455697
23234,5382833.1043107975
23235,3875418.2937297286
23236,4175280.0166330757
23237,3142473.1451084577
23238,3887986.6281552855
23239,4206151.602209125
23240,4412004.591148992
23241,4485692.184511022
23242,4715293.685349284
23243,3563558.6353927236
23244,3940757.681972877
23245,5480964.0487152245
23246,5567762.792676138
23247,4676434.675760143
23248,5110547.876367693
23249,5844930.1335172085
23250,4351164.8314669365
23251,5447674.466346297
23252,4241391.652088466
23253,4915688.535737104
23254,4912817.313637301
23255,4540446.519370042
23256,4773350.816431696
23257,3872009.171230887
23258,3915928.4891590993
23259,4256738.52263227
23260,5936328.817352977
23261,5159661.437486814
23262,5174759.146175567
23263,4564849.196809483
23264,3132775.2982880375
23265,3897587.888548812
23266,3925664.8550362107
23267,5178476.862690854
23268,4274150.426768498
23269,4697435.912639191
23270,4034100.6109860614
23271,3575524.7178663197
23272,3182254.136708692
23273,5398415.104751524
23274,3574089.8030975764
23275,3857175.7982784375
23276,5363787.798474356
23277,5058599.300407122
23278,4784530.392044547
23279,3222901.137206998
23280,4959486.8971135635
23281,4281957.751307446
23282,4799860.330068978
23283,3507103.939646448
23284,4275213.31884839
23285,4673770.6509209275
23286,4185464.921594873
23287,3520919.0895734234
23288,3832344.395732601
23289,3502162.883482866
23290,3693417.388667335
23291,4034857.8795760693
23292,3899127.1721268473
23293,4152763.8618563707
23294,4970798.519345107
23295,3570486.293401557
23296,3606078.934175938
23297,4622276.781339468
23298,5101642.929611207
23299,5935458.3195206
23300,4737283.0741710495
23301,4846766.036179103
23302,4450049.476749984
23303,4889430.999867285
23304,4710919.3709783275
23305,4641661.009591461
23306,3986582.4735440165
23307,3533800.7663252023
23308,4682388.674599698
23309,4409265.515122028
23310,4641560.858054268
23311,5114314.328062125
23312,4156938.3703239155
23313,3180574.1256123492
23314,4807067.030069941
23315,5509386.604428168
23316,4767991.041439655
23317,4766013.560927936
23318,4760548.840708497
23319,4174357.7504370543
23320,4299155.662787597
23321,4685724.811052136
23322,4799509.0421454385
23323,3091193.3951520342
23324,4186682.331345127
23325,5725764.255789767
23326,3962774.2906365655
23327,3631930.3172254525
23328,4272742.969580659
23329,3646146.8600619175
23330,5231286.344436464
23331,5062653.082708878
23332,4261275.651035171
23333,4538885.291977335
23334,3518424.65113377
23335,4627268.588116132
23336,4003911.2259572065
23337,4426417.703350651
23338,4888224.256294323
23339,4973940.495491786
23340,4879013.932872329
23341,3358787.944506013
23342,4792636.230485305
23343,4649646.512186626
23344,4323751.911921536
23345,3940586.352460076
23346,4588209.598658794
23347,4634457.0034549
23348,4393073.331371237
23349,5439238.030830862
23350,3242288.3513362138
23351,4198445.19144786
23352,4955137.819645827
23353,4356306.83061396
23354,4516980.515898366
23355,4140930.512927849
23356,3542643.9113665475
23357,3887020.1501364796
23358,4833636.4256593
23359,4202690.83380065
23360,3629238.550052122
23361,3837539.574892313
23362,3590187.327959252
23363,4499929.130919264
23364,4190268.9743048465
23365,3940622.5003492343
23366,3885347.002203282
23367,3539554.2904811194
23368,3895118.553279874
23369,4550084.952538359
23370,4279016.041382324
23371,3296189.9514721436
23372,5308718.181205568
23373,5626039.434791362
23374,4627510.197389687
23375,5147063.849035425
23376,4283905.219102923
23377,3202751.5364950085
23378,5402676.194452687
23379,5148803.625295137
23380,3976078.7841002503
23381,4296887.926563824
23382,4220827.026379899
23383,3652276.242420694
23384,4642619.37183544
23385,3404854.6244543544
23386,4013259.350038714
23387,4091717.3842839208
23388,4673741.52000575
23389,3145912.7267690743
23390,4521893.655476622
23391,3876316.1134112705
23392,4064355.709673609
23393,3461975.590874108
23394,4261628.153894042
23395,3510331.2955902563
23396,4065720.048820932
23397,3304116.3110553036
23398,3972116.889421924
23399,5078088.347290269
23400,4976704.879865285
23401,3504975.693903986
23402,4769362.926667006
23403,4610463.999284111
23404,3827169.058388535
23405,4172896.8928218894
23406,4631452.774427849
23407,4650896.496866919
23408,5139989.132751434
23409,4729510.042125822
23410,5258072.184881519
23411,5105428.107013155
23412,4496680.167864538
23413,4358058.40157844
23414,5572481.188636109
23415,4711516.5381591
23416,3901715.11435099
23417,5056166.1151797045
23418,3889364.3937955415
23419,4184803.564803487
23420,3904530.188044003
23421,3815034.7234845967
23422,4145182.7532180804
23423,5294921.129029488
23424,4438791.2410643995
23425,4374273.681568756
23426,4913384.151818291
23427,5296763.0868377285
23428,3996873.188681566
23429,4013406.0734016025
23430,5066072.915918278
23431,3881377.200778187
23432,4435370.636530769
23433,4640104.0612093955
23434,3887131.3802581187
23435,4525599.136757573
23436,4630743.766076815
23437,5056947.2278702855
23438,4611353.041166168
23439,3655767.78272029
23440,4341373.964630154
23441,4165402.1038815696
23442,5011247.320452163
23443,4723864.611712942
23444,3480615.575104082
23445,4685004.59567066
23446,6054174.028029178
23447,4383614.352198319
23448,5622247.525111368
23449,3980134.4059228892
23450,4253439.5887941215
23451,4665391.562474014
23452,3930635.6098620524
23453,3678795.9599684402
23454,5794843.997198007
23455,3885977.395285215
23456,4032069.421736101
23457,5114037.414063816
23458,4595252.882345741
23459,3889864.351520532
23460,4197988.062330629
23461,5118294.257473106
23462,4335943.134277456
23463,5018947.7395834755
23464,4303080.328513336
23465,5775604.687097672
23466,3890209.7812196123
23467,3872497.565604263
23468,3856642.8259515576
23469,4934260.116160584
23470,3862066.3770054476
23471,4876210.119428715
23472,3834920.8866281626
23473,3643166.060411052
23474,4311536.508483486
23475,5029210.770716321
23476,3994859.3565536467
23477,4319362.205770824
23478,4756867.826640319
23479,3588810.079132735
23480,3599082.1146777887
23481,3856986.698132076
23482,3310548.567879605
23483,4237448.109356423
23484,4803583.179834433
23485,3862292.1855737446
23486,5449508.986356026
23487,3968277.910468566
23488,3660796.3906288138
23489,4153620.8644976714
23490,3993602.564161073
23491,4190089.5826203916
23492,4701996.601797316
23493,3501510.320726489
23494,4569745.864030559
23495,3976111.354945363
23496,4178287.6305775037
23497,3655863.2651748136
23498,4644926.416840895
23499,4374781.656297335
23500,4602373.456905094
23501,3994083.8738783943
23502,4171845.7528454927
23503,3514016.869856315
23504,4200885.332691882
23505,4596431.707041247
23506,4461482.098213066
23507,4152621.4167514853
23508,4587061.083292312
23509,3534812.233053429
23510,3937694.3204287486
23511,3600015.2238755105
23512,3912718.419309243
23513,5091117.379090132
23514,4683927.430015331
23515,4764539.055532588
23516,3947838.4797682934
23517,3632693.9397234637
23518,4461920.657340965
23519,4019343.1453193673
23520,4913586.157864421
23521,4340042.216272672
23522,5019032.837184809
23523,5018748.818735854
23524,4718274.76806628
23525,4622663.069427868
23526,4220644.716713883
23527,4432510.255677094
23528,4528764.021439832
23529,5085849.351876037
23530,3954344.647389267
23531,5038412.643789893
23532,3899632.2124504177
23533,3209501.7450691992
23534,3922300.1779722534
23535,4702695.521320069
23536,3631669.123941735
23537,4334646.244479105
23538,3645061.6132770795
23539,3939473.0779879615
23540,4207298.95267491
23541,4348892.302404684
23542,5118558.237855459
23543,3416269.5269964994
23544,5003166.201063904
23545,3553558.9039450707
23546,3967493.243221422
23547,4201920.997495224
23548,3534167.9852752564
23549,3906289.645614865
23550,3502392.3156182207
23551,4960140.78701455
23552,4556070.530610338
23553,3581063.6137691736
23554,3968561.3304180903
23555,4595650.443742126
23556,3898438.448872026
23557,3963763.341840954
23558,4231514.082309839
23559,3563003.1431707274
23560,4273026.332730596
23561,4570804.024890055
23562,4276205.805649638
23563,3310494.001027205
23564,4140443.294131047
23565,3136383.9735912634
23566,4338107.491299007
23567,5531846.002253495
23568,4811990.499101416
23569,4822249.891509224
23570,3915174.7675544852
23571,5372535.950625151
23572,5254258.734972459
23573,3961737.7431803313
23574,5566180.467685183
23575,4263213.181356109
23576,3855697.2751053656
23577,3992423.404598747
23578,5083845.2791376915
23579,5117037.184835663
23580,5673178.678841392
23581,4295180.122164606
23582,5492873.080126338
23583,3600974.5533227897
23584,3881267.8973474475
23585,4936635.893886018
23586,5352530.126439126
23587,4294649.730617557
23588,4629710.776342919
23589,3679355.0240283003
23590,3188310.8368142927
23591,4356859.604088878
23592,3750106.411419329
23593,3902732.3869492128
23594,3481847.4192857207
23595,4657923.139359402
23596,4377584.671749051
23597,5872761.200344017
23598,3184492.9795188694
23599,3643007.054350662
23600,3506806.154596877
23601,3203295.5818035165
23602,3487291.8029734287
23603,4950853.592764587
23604,5403468.212822367
23605,5117211.396931485
23606,4962953.98871711
23607,4174731.8329613134
23608,4393680.129906257
23609,5398926.116064288
23610,4450886.62747008
23611,4265626.132838724
23612,4734389.836601403
23613,4949602.066614919
23614,5312688.504989017
23615,5838146.23247638
23616,5146769.994488052
23617,4586695.172553857
23618,5832786.395955634
23619,4686528.097849984
23620,4213096.917483391
23621,4565534.251987688
23622,3810051.34143095
23623,3935784.5011385437
23624,3360478.538665978
23625,4664059.770911083
23626,4393425.043088624
23627,4622092.731788854
23628,5043136.235971286
23629,3992358.9333684617
23630,3924380.949302626
23631,3189214.115355404
23632,4634238.207456209
23633,4512006.434527818
23634,4417582.134865722
23635,4774289.53424583
23636,5026823.594517395
23637,4666481.948161334
23638,4949059.181249577
23639,3876386.4362568413
23640,3627885.5069502187
23641,4729807.158805285
23642,4339458.8089624755
23643,4980865.666182815
23644,3999364.744582769
23645,3907853.7459304123
23646,3604339.584499111
23647,3864460.385557597
23648,4281472.209044446
23649,3844913.6203589207
23650,4709840.311930872
23651,3550916.761388204
23652,4483270.238133512
23653,4925397.789584931
23654,4409656.593738514
23655,3637581.835874368
23656,5870253.556115318
23657,5069418.343057418
23658,4421378.075392972
23659,4048972.4365874063
23660,5195018.079075599
23661,5082410.822318141
23662,5126757.913198972
23663,4399596.513948287
23664,3585961.816704888
23665,4976365.985823447
23666,3626707.1371985413
23667,5880696.900642218
23668,4929523.527212064
23669,4621341.549548389
23670,4645746.480885
23671,5244433.318657504
23672,4218213.234979157
23673,5518595.853153363
23674,4939790.948339271
23675,5126820.5982655175
23676,4279043.241720387
23677,3901629.2069521025
23678,3980781.5818798477
23679,3662108.2261679154
23680,4991477.621232856
23681,3996884.674955277
23682,5670377.758557769
23683,4814707.064947721
23684,3871910.3512598188
23685,4563773.365271091
23686,4031773.4966637683
23687,5861583.148316879
23688,4943965.34697796
23689,3898009.88952941
23690,4704300.860635654
23691,3396392.520654836
23692,3380563.2046853667
23693,5229914.215953178
23694,5129428.50090726
23695,3513683.210333992
23696,4202779.120226551
23697,3710565.072953392
23698,5662337.165645936
23699,4288915.589649279
23700,4232198.167370278
23701,4283823.016902527
23702,3893099.8143369365
23703,3950675.115348821
23704,5034845.610567696
23705,5025764.445765184
23706,5032401.588963953
23707,4124797.438597779
23708,4612668.187834268
23709,3545193.8183452683
23710,4681402.613162812
23711,3873556.1954867914
23712,3943313.5498843156
23713,3941341.24632686
23714,3930364.2964006444
23715,4593818.256574804
23716,4505992.867820177
23717,5539695.237300599
23718,4719408.149390573
23719,4138850.3111553765
23720,3957410.6239913343
23721,4567498.739845294
23722,3597027.5637196745
